sourcemmsi,imonumber,callsign,shipname,shiptype,tobow,tostern,tostarboard,toport,eta,draught,destination,mothershipmmsi,t
227705102,262144,FGD5860 ,BINDY ,60,12,23,3,6,00-00 24:60 ,0, ,,1443700136
311018500,9410569,C6XP7 ,NORWEGIAN EPIC ,60,47,282,24,16,27-09 10:00 ,9,BREST ,,1443700136
311018500,9410569,C6XP7 ,NORWEGIAN EPIC ,60,47,282,24,16,27-09 10:00 ,9,BREST ,,1443700137
227635210,0,FGE4002 ,TERENEZ ,60,10,26,4,4,00-00 24:60 ,1.7, ,,1443700146
228190600,0,FMAS ,BOUGAINVILLE ,30,12,12,3,3,17-08 04:42 ,4.1,DOUARNENEZ /FRANCE ,,1443700184
304091000,9509255,V2GU5 ,HC JETTE-MARIT ,70,130,30,18,6,04-09 20:00 ,10.1,BREST ,,1443700185
227574020,0,FGD5859 ,TIBIDY ,60,13,21,5,5,00-00 24:60 ,0, ,,1443730809
228037700,0,FIHY ,F/V SPERED BREIZH ,0,11,6,3,3,00-00 24:60 ,0, ,,1443700187
227574020,0,FGD5859 ,TIBIDY ,60,13,21,5,5,00-00 24:60 ,0, ,,1443700195
226263000,9308687,FZTC ,ABEILLE BOURBON ,51,36,44,8,8,31-12 00:00 ,6,SALVAGE TUG ,,1443700222
228041600,9694505,FIIZ ,PIERRE DE FERMAT ,90,53,47,20,1,01-10 08:00 ,5.7,BREST ,,1443700224
227002330,0,FO4922 ,ANDRE COLIN ,60,15,20,2,5,25-09 10:30 ,1.8,BREST ,,1443700273
227003050,0,FV5533 ,ENEZ EUSSA 3 ,60,25,20,4,5,29-09 19:50 ,2.8,BREST ,,1443700292
311153000,9001772,C6WL6 ,POLAR SPIRIT ,80,185,54,25,15,22-09 08:00 ,8.2,BREST ,,1443700318
234056000,7703106,GKCT ,VN PARTISAN ,70,20,58,9,6,01-10 19:00 ,5.9,BREST ,,1443700386
253418000,9684108,LXFP ,FIDELIO ,80,80,24,2,15,01-10 20:00 ,7.6,ST MALO ,,1443700391
245257000,9148142,PFHD ,EEMS CARRIER ,70,75,9,3,8,03-10 08:00 ,2.7,IJMUIDEN ,,1443700398
245257000,9148142,PFHD ,EEMS CARRIER ,70,75,9,3,8,03-10 08:00 ,2.7,IJMUIDEN ,,1443700398
228051000,8617342,FHFO ,SAINT DENIS ,52,8,20,5,4,16-09 07:00 ,4.9,BREST ,,1443700404
227306100,0,FVXQ ,LA RECOUVRANCE ,36,35,7,3,4,01-10 15:30 ,3.2,CONCARNEAU ,,1443700407
228264000,0,FGXT ,F/V L OASIS ,30,8,8,2,4,00-00 24:60 ,0,ST GUENOLE ,,1443700414
228064900,8304816,FITO ,VN SAPEUR ,51,21,54,10,6,01-10 16:00 ,5.9,RADE DE BREST ,,1443700424
228064900,8304816,FITO ,VN SAPEUR ,51,21,54,10,6,01-10 16:00 ,5.9,RADE DE BREST ,,1443700425
228186700,9269518,FMAA ,ARGONAUTE ,51,10,60,10,10,25-09 19:20 ,6.4,BREST ,,1443700478
228174600,0,FUJT ,FV/LA PEROUSE ,30,16,8,3,3,05-08 23:00 ,3.6,GUILVINEC FRANCE ,,1443700488
311018500,9410569,C6XP7 ,NORWEGIAN EPIC ,60,47,282,24,16,27-09 10:00 ,9,BREST ,,1443700495
228190600,0,FMAS ,BOUGAINVILLE ,30,12,12,3,3,17-08 04:42 ,4.1,DOUARNENEZ /FRANCE ,,1443700544
304091000,9509255,V2GU5 ,HC JETTE-MARIT ,70,130,30,18,6,04-09 20:00 ,10.1,BREST ,,1443700545
228037700,0,FIHY ,F/V SPERED BREIZH ,0,11,6,3,3,00-00 24:60 ,0, ,,1443700548
227574020,0,FGD5859 ,TIBIDY ,60,13,21,5,5,00-00 24:60 ,0, ,,1443700555
226263000,9308687,FZTC ,ABEILLE BOURBON ,51,36,44,8,8,31-12 00:00 ,6,SALVAGE TUG ,,1443700582
228041600,9694505,FIIZ ,PIERRE DE FERMAT ,90,53,47,20,1,01-10 08:00 ,5.7,BREST ,,1443700584
227002330,0,FO4922 ,ANDRE COLIN ,60,15,20,2,5,25-09 10:30 ,1.8,BREST ,,1443700633
311153000,9001772,C6WL6 ,POLAR SPIRIT ,80,185,54,25,15,22-09 08:00 ,8.2,BREST ,,1443700678
230357000,9122007,OJHF ,AUTO BAY ,70,21,118,11,12,10-02 12:00 ,6.3,ESSDR ,,1443700700
416497000,9629093,BKKF ,EVER LUNAR ,74,230,105,22,24,07-10 22:00 ,11.3,PIRAEUS ,,1443700729
636013068,9150810,A8KJ7 ,CARIBBEAN-STAR ,70,156,29,6,18,08-10 16:00 ,8.5,ABIDJAN ,,1443700734
234056000,7703106,GKCT ,VN PARTISAN ,70,20,58,9,6,01-10 19:00 ,5.9,BREST ,,1443700743
245257000,9148142,PFHD ,EEMS CARRIER ,70,75,9,3,8,03-10 08:00 ,2.7,IJMUIDEN ,,1443700758
228051000,8617342,FHFO ,SAINT DENIS ,52,8,20,5,4,16-09 07:00 ,4.9,BREST ,,1443700764
228064900,8304816,FITO ,VN SAPEUR ,51,21,54,10,6,01-10 16:00 ,5.9,RADE DE BREST ,,1443700785
227002630,0,FV6852 ,ENEZ SUN 3 ,0,10,25,3,5,01-10 10:35 ,2,ILE DE SEIN ,,1443700807
228186700,9269518,FMAA ,ARGONAUTE ,51,10,60,10,10,25-09 19:20 ,6.4,BREST ,,1443700839
228174600,0,FUJT ,FV/LA PEROUSE ,30,16,8,3,3,05-08 23:00 ,3.6,GUILVINEC FRANCE ,,1443700848
311018500,9410569,C6XP7 ,NORWEGIAN EPIC ,60,47,282,24,16,27-09 10:00 ,9,BREST ,,1443700854
227635210,0,FGE4002 ,TERENEZ ,60,10,26,4,4,00-00 24:60 ,1.7, ,,1443700866
228190600,0,FMAS ,BOUGAINVILLE ,30,12,12,3,3,17-08 04:42 ,4.1,DOUARNENEZ /FRANCE ,,1443700904
304091000,9509255,V2GU5 ,HC JETTE-MARIT ,70,130,30,18,6,04-09 20:00 ,10.1,BREST ,,1443700905
227574020,0,FGD5859 ,TIBIDY ,60,13,21,5,5,00-00 24:60 ,0, ,,1443700915
226263000,9308687,FZTC ,ABEILLE BOURBON ,51,36,44,8,8,31-12 00:00 ,6,SALVAGE TUG ,,1443700942
228041600,9694505,FIIZ ,PIERRE DE FERMAT ,90,53,47,20,1,01-10 08:00 ,5.7,BREST ,,1443700943
227148000,7932214,F.G.B.P ,LANGEVIN ,33,15,50,7,7,28-06 07:00 ,4,BREST PILOT ,,1443700957
227005550,0,FN9820 ,BREST-PILOTE ,50,12,2,2,2,00-00 24:60 ,0, ,,1443700959
227002330,0,FO4922 ,ANDRE COLIN ,60,15,20,2,5,25-09 10:30 ,1.8,BREST ,,1443700993
227003050,0,FV5533 ,ENEZ EUSSA 3 ,60,25,20,4,5,29-09 19:50 ,2.8,BREST ,,1443701012
311153000,9001772,C6WL6 ,POLAR SPIRIT ,80,185,54,25,15,22-09 08:00 ,8.2,BREST ,,1443701038
234056000,7703106,GKCT ,VN PARTISAN ,70,20,58,9,6,01-10 19:00 ,5.9,BREST ,,1443701105
245257000,9148142,PFHD ,EEMS CARRIER ,70,75,9,3,8,03-10 08:00 ,2.7,IJMUIDEN ,,1443701119
228051000,8617342,FHFO ,SAINT DENIS ,52,8,20,5,4,16-09 07:00 ,4.9,BREST ,,1443701124
228064900,8304816,FITO ,VN SAPEUR ,51,21,54,10,6,01-10 16:00 ,5.9,RADE DE BREST ,,1443701146
227002630,0,FV6852 ,ENEZ SUN 3 ,0,10,25,3,5,01-10 10:35 ,2,ILE DE SEIN ,,1443701167
228186700,9269518,FMAA ,ARGONAUTE ,51,10,60,10,10,25-09 19:20 ,6.4,BREST ,,1443701201
228174600,0,FUJT ,FV/LA PEROUSE ,30,16,8,3,3,05-08 23:00 ,3.6,GUILVINEC FRANCE ,,1443701209
311018500,9410569,C6XP7 ,NORWEGIAN EPIC ,60,47,282,24,16,27-09 10:00 ,9,BREST ,,1443701212
228190600,0,FMAS ,BOUGAINVILLE ,30,12,12,3,3,17-08 04:42 ,4.1,DOUARNENEZ /FRANCE ,,1443701264
304091000,9509255,V2GU5 ,HC JETTE-MARIT ,70,130,30,18,6,04-09 20:00 ,10.1,BREST ,,1443701265
227574020,0,FGD5859 ,TIBIDY ,60,13,21,5,5,00-00 24:60 ,0, ,,1443701275
226263000,9308687,FZTC ,ABEILLE BOURBON ,51,36,44,8,8,31-12 00:00 ,6,SALVAGE TUG ,,1443701303
228041600,9694505,FIIZ ,PIERRE DE FERMAT ,90,53,47,20,1,01-10 08:00 ,5.7,BREST ,,1443701304
227005550,0,FN9820 ,BREST-PILOTE ,50,12,2,2,2,00-00 24:60 ,0, ,,1443701311
227002330,0,FO4922 ,ANDRE COLIN ,60,15,20,2,5,25-09 10:30 ,1.8,BREST ,,1443701353
311153000,9001772,C6WL6 ,POLAR SPIRIT ,80,185,54,25,15,22-09 08:00 ,8.2,BREST ,,1443701398
234056000,7703106,GKCT ,VN PARTISAN ,70,20,58,9,6,01-10 19:00 ,5.9,BREST ,,1443701466
228051000,8617342,FHFO ,SAINT DENIS ,52,8,20,5,4,16-09 07:00 ,4.9,BREST ,,1443701484
228064900,8304816,FITO ,VN SAPEUR ,51,21,54,10,6,01-10 16:00 ,5.9,RADE DE BREST ,,1443701506
227002630,0,FV6852 ,ENEZ SUN 3 ,0,10,25,3,5,01-10 10:35 ,2,ILE DE SEIN ,,1443701527
228186700,9269518,FMAA ,ARGONAUTE ,51,10,60,10,10,25-09 19:20 ,6.4,BREST ,,1443701565
228174600,0,FUJT ,FV/LA PEROUSE ,30,16,8,3,3,05-08 23:00 ,3.6,GUILVINEC FRANCE ,,1443701568
311018500,9410569,C6XP7 ,NORWEGIAN EPIC ,60,47,282,24,16,27-09 10:00 ,9,BREST ,,1443701570
228190600,0,FMAS ,BOUGAINVILLE ,30,12,12,3,3,17-08 04:42 ,4.1,DOUARNENEZ /FRANCE ,,1443701624
304091000,9509255,V2GU5 ,HC JETTE-MARIT ,70,130,30,18,6,04-09 20:00 ,10.1,BREST ,,1443701625
227574020,0,FGD5859 ,TIBIDY ,60,13,21,5,5,00-00 24:60 ,0, ,,1443701636
226263000,9308687,FZTC ,ABEILLE BOURBON ,51,36,44,8,8,31-12 00:00 ,6,SALVAGE TUG ,,1443701663
228041600,9694505,FIIZ ,PIERRE DE FERMAT ,90,53,47,20,1,01-10 08:00 ,5.7,BREST ,,1443701664
227005550,0,FN9820 ,BREST-PILOTE ,50,12,2,2,2,00-00 24:60 ,0, ,,1443701671
227002330,0,FO4922 ,ANDRE COLIN ,60,15,20,2,5,25-09 10:30 ,1.8,BREST ,,1443701713
227003050,0,FV5533 ,ENEZ EUSSA 3 ,60,25,20,4,5,29-09 19:50 ,2.8,BREST ,,1443701732
311153000,9001772,C6WL6 ,POLAR SPIRIT ,80,185,54,25,15,22-09 08:00 ,8.2,BREST ,,1443701758
234056000,7703106,GKCT ,VN PARTISAN ,70,20,58,9,6,01-10 19:00 ,5.9,BREST ,,1443701827
228064900,8304816,FITO ,VN SAPEUR ,51,21,54,10,6,01-10 16:00 ,5.9,RADE DE BREST ,,1443701865
227002630,0,FV6852 ,ENEZ SUN 3 ,0,10,25,3,5,01-10 10:35 ,2,ILE DE SEIN ,,1443701887
228186700,9269518,FMAA ,ARGONAUTE ,51,10,60,10,10,25-09 19:20 ,6.4,BREST ,,1443701922
311018500,9410569,C6XP7 ,NORWEGIAN EPIC ,60,47,282,24,16,27-09 10:00 ,9,BREST ,,1443701929
228190600,0,FMAS ,BOUGAINVILLE ,30,12,12,3,3,17-08 04:42 ,4.1,DOUARNENEZ /FRANCE ,,1443701984
304091000,9509255,V2GU5 ,HC JETTE-MARIT ,70,130,30,18,6,04-09 20:00 ,10.1,BREST ,,1443701985
227574020,0,FGD5859 ,TIBIDY ,60,13,21,5,5,00-00 24:60 ,0, ,,1443701996
226263000,9308687,FZTC ,ABEILLE BOURBON ,51,36,44,8,8,31-12 00:00 ,6,SALVAGE TUG ,,1443702023
228041600,9694505,FIIZ ,PIERRE DE FERMAT ,90,53,47,20,1,01-10 08:00 ,5.7,BREST ,,1443702024
227005550,0,FN9820 ,BREST-PILOTE ,50,12,2,2,2,00-00 24:60 ,0, ,,1443702031
227002330,0,FO4922 ,ANDRE COLIN ,60,15,20,2,5,25-09 10:30 ,1.8,BREST ,,1443702073
311153000,9001772,C6WL6 ,POLAR SPIRIT ,80,185,54,25,15,22-09 08:00 ,8.2,BREST ,,1443702118
234056000,7703106,GKCT ,VN PARTISAN ,70,20,58,9,6,01-10 19:00 ,5.9,BREST ,,1443702185
228051000,8617342,FHFO ,SAINT DENIS ,52,8,20,5,4,16-09 07:00 ,4.9,BREST ,,1443702204
228064900,8304816,FITO ,VN SAPEUR ,51,21,54,10,6,01-10 16:00 ,5.9,RADE DE BREST ,,1443702224
227002630,0,FV6852 ,ENEZ SUN 3 ,0,10,25,3,5,01-10 10:35 ,2,ILE DE SEIN ,,1443702247
228186700,9269518,FMAA ,ARGONAUTE ,51,10,60,10,10,25-09 19:20 ,6.4,BREST ,,1443702284
311018500,9410569,C6XP7 ,NORWEGIAN EPIC ,60,47,282,24,16,27-09 10:00 ,9,BREST ,,1443702287
228174600,0,FUJT ,FV/LA PEROUSE ,30,16,8,3,3,05-08 23:00 ,3.6,GUILVINEC FRANCE ,,1443702288
227635210,0,FGE4002 ,TERENEZ ,60,10,26,4,4,00-00 24:60 ,1.7, ,,1443702306
228190600,0,FMAS ,BOUGAINVILLE ,30,12,12,3,3,17-08 04:42 ,4.1,DOUARNENEZ /FRANCE ,,1443702344
304091000,9509255,V2GU5 ,HC JETTE-MARIT ,70,130,30,18,6,04-09 20:00 ,10.1,BREST ,,1443702345
227574020,0,FGD5859 ,TIBIDY ,60,13,21,5,5,00-00 24:60 ,0, ,,1443702356
227002330,0,FO4922 ,ANDRE COLIN ,60,15,20,2,5,25-09 10:30 ,1.8,BREST ,,1443702433
311153000,9001772,C6WL6 ,POLAR SPIRIT ,80,185,54,25,15,22-09 08:00 ,8.2,BREST ,,1443702478
234056000,7703106,GKCT ,VN PARTISAN ,70,20,58,9,6,01-10 19:00 ,5.9,BREST ,,1443702545
228051000,8617342,FHFO ,SAINT DENIS ,52,8,20,5,4,16-09 07:00 ,4.9,BREST ,,1443702564
228064900,8304816,FITO ,VN SAPEUR ,51,21,54,10,6,01-10 16:00 ,5.9,RADE DE BREST ,,1443702587
227002630,0,FV6852 ,ENEZ SUN 3 ,0,10,25,3,5,01-10 10:35 ,2,ILE DE SEIN ,,1443702607
228186700,9269518,FMAA ,ARGONAUTE ,51,10,60,10,10,25-09 19:20 ,6.4,BREST ,,1443702643
228174600,0,FUJT ,FV/LA PEROUSE ,30,16,8,3,3,05-08 23:00 ,3.6,GUILVINEC FRANCE ,,1443702648
228190600,0,FMAS ,BOUGAINVILLE ,30,12,12,3,3,17-08 04:42 ,4.1,DOUARNENEZ /FRANCE ,,1443702704
304091000,9509255,V2GU5 ,HC JETTE-MARIT ,70,130,30,18,6,04-09 20:00 ,10.1,BREST ,,1443702705
227574020,0,FGD5859 ,TIBIDY ,60,13,21,5,5,00-00 24:60 ,0, ,,1443702716
226263000,9308687,FZTC ,ABEILLE BOURBON ,51,36,44,8,8,31-12 00:00 ,6,SALVAGE TUG ,,1443702744
228041600,9694505,FIIZ ,PIERRE DE FERMAT ,90,53,47,20,1,01-10 08:00 ,5.7,BREST ,,1443702744
227002330,0,FO4922 ,ANDRE COLIN ,60,15,20,2,5,25-09 10:30 ,1.8,BREST ,,1443702793
227003050,0,FV5533 ,ENEZ EUSSA 3 ,60,25,20,4,5,29-09 19:50 ,2.8,BREST ,,1443702812
227003050,0,FV5533 ,ENEZ EUSSA 3 ,60,25,20,4,5,29-09 19:50 ,2.8,BREST ,,1443702813
215819000,9034731,9HBW8 ,TOUR MARGAUX ,80,91,23,8,10,03-10 10:00 ,6,RUISBROEK ,,1443702832
227008170,0,FGA2273 ,MOLENEZ ,0,30,7,4,4,01-10 07:50 ,3,OUESSANT ,,1443702837
311153000,9001772,C6WL6 ,POLAR SPIRIT ,80,185,54,25,15,22-09 08:00 ,8.2,BREST ,,1443702838
311153000,9001772,C6WL6 ,POLAR SPIRIT ,80,185,54,25,15,22-09 08:00 ,8.2,BREST ,,1443702838
234056000,7703106,GKCT ,VN PARTISAN ,70,20,58,9,6,01-10 19:00 ,5.9,BREST ,,1443702904
228051000,8617342,FHFO ,SAINT DENIS ,52,8,20,5,4,16-09 07:00 ,4.9,BREST ,,1443702924
228064900,8304816,FITO ,VN SAPEUR ,51,21,54,10,6,01-10 16:00 ,5.9,RADE DE BREST ,,1443702945
227002630,0,FV6852 ,ENEZ SUN 3 ,0,10,25,3,5,01-10 10:35 ,2,ILE DE SEIN ,,1443702967
228186700,9269518,FMAA ,ARGONAUTE ,51,10,60,10,10,25-09 19:20 ,6.4,BREST ,,1443703002
311018500,9410569,C6XP7 ,NORWEGIAN EPIC ,60,47,282,24,16,27-09 10:00 ,9,BREST ,,1443703003
228174600,0,FUJT ,FV/LA PEROUSE ,30,16,8,3,3,05-08 23:00 ,3.6,GUILVINEC FRANCE ,,1443703008
227635210,0,FGE4002 ,TERENEZ ,60,10,26,4,4,00-00 24:60 ,1.7, ,,1443703026
228190600,0,FMAS ,BOUGAINVILLE ,30,12,12,3,3,17-08 04:42 ,4.1,DOUARNENEZ /FRANCE ,,1443703064
304091000,9509255,V2GU5 ,HC JETTE-MARIT ,70,130,30,18,6,04-09 20:00 ,10.1,BREST ,,1443703065
227574020,0,FGD5859 ,TIBIDY ,60,13,21,5,5,00-00 24:60 ,0, ,,1443703076
228041600,9694505,FIIZ ,PIERRE DE FERMAT ,90,53,47,20,1,01-10 08:00 ,5.7,BREST ,,1443703103
228041600,9694505,FIIZ ,PIERRE DE FERMAT ,90,53,47,20,1,01-10 08:00 ,5.7,BREST ,,1443703104
226263000,9308687,FZTC ,ABEILLE BOURBON ,51,36,44,8,8,31-12 00:00 ,6,SALVAGE TUG ,,1443703104
226263000,9308687,FZTC ,ABEILLE BOURBON ,51,36,44,8,8,31-12 00:00 ,6,SALVAGE TUG ,,1443703104
227148000,7932214,F.G.B.P ,LANGEVIN ,33,15,50,7,7,28-06 07:00 ,4,BREST PILOT ,,1443703119
228263900,0,FMLY ,F/V ALCOR ,0,9,9,3,3,00-00 24:60 ,0, ,,1443703133
227002330,0,FO4922 ,ANDRE COLIN ,60,15,20,2,5,25-09 10:30 ,1.8,BREST ,,1443703153
311153000,9001772,C6WL6 ,POLAR SPIRIT ,80,185,54,25,15,22-09 08:00 ,8.2,BREST ,,1443703198
234056000,7703106,GKCT ,VN PARTISAN ,70,20,58,9,6,01-10 19:00 ,5.9,BREST ,,1443703266
228051000,8617342,FHFO ,SAINT DENIS ,52,8,20,5,4,16-09 07:00 ,4.9,BREST ,,1443703284
228064900,8304816,FITO ,VN SAPEUR ,51,21,54,10,6,01-10 16:00 ,5.9,RADE DE BREST ,,1443703305
227002630,0,FV6852 ,ENEZ SUN 3 ,0,10,25,3,5,01-10 10:35 ,2,ILE DE SEIN ,,1443703328
311018500,9410569,C6XP7 ,NORWEGIAN EPIC ,60,47,282,24,16,27-09 10:00 ,9,BREST ,,1443703362
228186700,9269518,FMAA ,ARGONAUTE ,51,10,60,10,10,25-09 19:20 ,6.4,BREST ,,1443703368
228174600,0,FUJT ,FV/LA PEROUSE ,30,16,8,3,3,05-08 23:00 ,3.6,GUILVINEC FRANCE ,,1443703369
215872000,9221786,9HDX8 ,SELIN D ,80,101,12,10,6,02-10 23:00 ,6.1,ROTTERDAM ,,1443703422
228236600,0,F M I D ,LA HOULE ,30,15,9,5,3,02-02 23:34 ,0,ST GUENOLE ,,1443703423
228190600,0,FMAS ,BOUGAINVILLE ,30,12,12,3,3,17-08 04:42 ,4.1,DOUARNENEZ /FRANCE ,,1443703424
228190600,0,FMAS ,BOUGAINVILLE ,30,12,12,3,3,17-08 04:42 ,4.1,DOUARNENEZ /FRANCE ,,1443703424
304091000,9509255,V2GU5 ,HC JETTE-MARIT ,70,130,30,18,6,04-09 20:00 ,10.1,BREST ,,1443703425
226178000,0,FIMJ ,L AR VOALEDEN ,30,13,10,4,4,03-09 07:00 ,0,FISHING GROUND ,,1443703427
244367000,9005338,PHYG ,THEODORA ,80,85,25,11,6,02-10 06:30 ,6.7,NL_RTM>FR_NTE ,,1443703432
227574020,0,FGD5859 ,TIBIDY ,60,13,21,5,5,00-00 24:60 ,0, ,,1443703437
227574020,0,FGD5859 ,TIBIDY ,60,13,21,5,5,00-00 24:60 ,0, ,,1443703437
249107000,9209453,9HA4113 ,CATHERINE ,71,162,20,12,14,03-10 07:00 ,7.1,LEIXOES ,,1443703439
228041600,9694505,FIIZ ,PIERRE DE FERMAT ,90,53,47,20,1,01-10 08:00 ,5.7,BREST ,,1443703464
226263000,9308687,FZTC ,ABEILLE BOURBON ,51,36,44,8,8,31-12 00:00 ,6,SALVAGE TUG ,,1443703464
227148000,7932214,F.G.B.P ,LANGEVIN ,33,15,50,7,7,28-06 07:00 ,4,BREST PILOT ,,1443703479
227002330,0,FO4922 ,ANDRE COLIN ,60,15,20,2,5,25-09 10:30 ,1.8,BREST ,,1443703513
227003050,0,FV5533 ,ENEZ EUSSA 3 ,60,25,20,4,5,29-09 19:50 ,2.8,BREST ,,1443703532
311153000,9001772,C6WL6 ,POLAR SPIRIT ,80,185,54,25,15,22-09 08:00 ,8.2,BREST ,,1443703558
234056000,7703106,GKCT ,VN PARTISAN ,70,20,58,9,6,01-10 19:00 ,5.9,BREST ,,1443703623
228064900,8304816,FITO ,VN SAPEUR ,51,21,54,10,6,01-10 16:00 ,5.9,RADE DE BREST ,,1443703666
227002630,0,FV6852 ,ENEZ SUN 3 ,0,10,25,3,5,01-10 10:35 ,2,ILE DE SEIN ,,1443703687
311018500,9410569,C6XP7 ,NORWEGIAN EPIC ,60,47,282,24,16,27-09 10:00 ,9,BREST ,,1443703720
228186700,9269518,FMAA ,ARGONAUTE ,51,10,60,10,10,25-09 19:20 ,6.4,BREST ,,1443703727
228186700,9269518,FMAA ,ARGONAUTE ,51,10,60,10,10,25-09 19:20 ,6.4,BREST ,,1443703728
228174600,0,FUJT ,FV/LA PEROUSE ,30,16,8,3,3,05-08 23:00 ,3.6,GUILVINEC FRANCE ,,1443703728
228174600,0,FUJT ,FV/LA PEROUSE ,30,16,8,3,3,05-08 23:00 ,3.6,GUILVINEC FRANCE ,,1443703729
239591000,9173721,SVOZ ,ASTREA ,80,207,41,23,20,03-10 01:00 ,8.5,FLUSHING ROADS ,,1443703734
227705102,262144,FGD5860 ,BINDY ,60,12,23,3,6,00-00 24:60 ,0, ,,1443703737
227635210,0,FGE4002 ,TERENEZ ,60,10,26,4,4,00-00 24:60 ,1.7, ,,1443703746
228190600,0,FMAS ,BOUGAINVILLE ,30,12,12,3,3,17-08 04:42 ,4.1,DOUARNENEZ /FRANCE ,,1443703784
304091000,9509255,V2GU5 ,HC JETTE-MARIT ,70,130,30,18,6,04-09 20:00 ,10.1,BREST ,,1443703785
227574020,0,FGD5859 ,TIBIDY ,60,13,21,5,5,00-00 24:60 ,0, ,,1443703797
228041600,9694505,FIIZ ,PIERRE DE FERMAT ,90,53,47,20,1,01-10 08:00 ,5.7,BREST ,,1443703823
226263000,9308687,FZTC ,ABEILLE BOURBON ,51,36,44,8,8,31-12 00:00 ,6,SALVAGE TUG ,,1443703824
227002330,0,FO4922 ,ANDRE COLIN ,60,15,20,2,5,25-09 10:30 ,1.8,BREST ,,1443703873
227003050,0,FV5533 ,ENEZ EUSSA 3 ,60,25,20,4,5,29-09 19:50 ,2.8,BREST ,,1443703892
311153000,9001772,C6WL6 ,POLAR SPIRIT ,80,185,54,25,15,22-09 08:00 ,8.2,BREST ,,1443703918
234056000,7703106,GKCT ,VN PARTISAN ,70,20,58,9,6,01-10 19:00 ,5.9,BREST ,,1443703986
228946000,0,FHIH ,F/V AR ZANTEZ ,99,10,10,3,3,00-00 24:60 ,3.4, ,,1443703998
245257000,9148142,PFHD ,EEMS CARRIER ,70,75,9,3,8,03-10 08:00 ,2.7,IJMUIDEN ,,1443704000
244615976,9479577,PBAV ,ANITA ,70,77,10,5,6,02-10 10:00 ,2.8,TEIGNMOUTH ,,1443704002
228051000,8617342,FHFO ,SAINT DENIS ,52,8,20,5,4,16-09 07:00 ,4.9,BREST ,,1443704004
228051000,8617342,FHFO ,SAINT DENIS ,52,8,20,5,4,16-09 07:00 ,4.9,BREST ,,1443704005
227306100,0,FVXQ ,LA RECOUVRANCE ,36,35,7,3,4,01-10 15:30 ,3.2,CONCARNEAU ,,1443704009
230618000,9468891,OJOQ ,FINNSEA ,70,21,167,22,5,02-10 14:00 ,6.4,ZEEBRUGGE ,,1443704010
228064900,8304816,FITO ,VN SAPEUR ,51,21,54,10,6,01-10 16:00 ,5.9,RADE DE BREST ,,1443704024
227002630,0,FV6852 ,ENEZ SUN 3 ,0,10,25,3,5,01-10 10:35 ,2,ILE DE SEIN ,,1443704047
311018500,9410569,C6XP7 ,NORWEGIAN EPIC ,60,47,282,24,16,27-09 10:00 ,9,BREST ,,1443704078
228186700,9269518,FMAA ,ARGONAUTE ,51,10,60,10,10,25-09 19:20 ,6.4,BREST ,,1443704086
228174600,0,FUJT ,FV/LA PEROUSE ,30,16,8,3,3,05-08 23:00 ,3.6,GUILVINEC FRANCE ,,1443704088
228190600,0,FMAS ,BOUGAINVILLE ,30,12,12,3,3,17-08 04:42 ,4.1,DOUARNENEZ /FRANCE ,,1443704144
304091000,9509255,V2GU5 ,HC JETTE-MARIT ,70,130,30,18,6,04-09 20:00 ,10.1,BREST ,,1443704145
227574020,0,FGD5859 ,TIBIDY ,60,13,21,5,5,00-00 24:60 ,0, ,,1443704157
228041600,9694505,FIIZ ,PIERRE DE FERMAT ,90,53,47,20,1,01-10 08:00 ,5.7,BREST ,,1443704184
226263000,9308687,FZTC ,ABEILLE BOURBON ,51,36,44,8,8,31-12 00:00 ,6,SALVAGE TUG ,,1443704184
227002330,0,FO4922 ,ANDRE COLIN ,60,15,20,2,5,25-09 10:30 ,1.8,BREST ,,1443704234
227003050,0,FV5533 ,ENEZ EUSSA 3 ,60,25,20,4,5,29-09 19:50 ,2.8,BREST ,,1443704252
311153000,9001772,C6WL6 ,POLAR SPIRIT ,80,185,54,25,15,22-09 08:00 ,8.2,BREST ,,1443704278
230357000,9122007,OJHF ,AUTO BAY ,70,21,118,11,12,10-02 12:00 ,6.3,ESSDR ,,1443704303
227704000,0,FVJB ,BEL ESPOIR ,0,13,9,2,2,11-09 23:00 ,2.9,ABER WRACH ,,1443704320
"215389000,9344203,9HA2718 ,M/T GOVIKEN ,81,68,20,3,12,04-10 18:00 ,5.6,""HUELVA,SPAIN "",,1443704321"
416497000,9629093,BKKF ,EVER LUNAR ,74,230,105,22,24,07-10 22:00 ,11.3,PIRAEUS ,,1443704330
234056000,7703106,GKCT ,VN PARTISAN ,70,20,58,9,6,01-10 19:00 ,5.9,BREST ,,1443704346
228064900,8304816,FITO ,VN SAPEUR ,51,21,54,10,6,01-10 16:00 ,5.9,RADE DE BREST ,,1443704384
227002630,0,FV6852 ,ENEZ SUN 3 ,0,10,25,3,5,01-10 10:35 ,2,ILE DE SEIN ,,1443704407
311018500,9410569,C6XP7 ,NORWEGIAN EPIC ,60,47,282,24,16,27-09 10:00 ,9,BREST ,,1443704437
228186700,9269518,FMAA ,ARGONAUTE ,51,10,60,10,10,25-09 19:20 ,6.4,BREST ,,1443704445
228190600,0,FMAS ,BOUGAINVILLE ,30,12,12,3,3,17-08 04:42 ,4.1,DOUARNENEZ /FRANCE ,,1443704504
